MAK	HER	WHK	BLF	WPF	SUF	WIF	WTF	FOU	HAL	PLA	FLA	BFT	TUN	BIL	MPF	BUT	BPF	ANC	GOO	MEN	FDE	COD	SHK	OHK	POL	RHK	BSB	SCU	TYL	RED	OPT	SAL	DRM	STB	TAU	WOL	SDF	FDF	HAD	YTF	DOG	SMO	SSH	DSH	BLS	POR	PSH	WSK	LSK	SK	SB	PIN	REP	RWH	BWH	SWH	TWH	INV	LSQ	ISQ	SCA	QHG	CLA	BFF	BG	LOB	RCB	BMS	NSH	OSH	ZL	BD	MA	MB	SG	BC	ZG	PL	DF	PS	ZM	ZS	PB	BB	BO	DL	DR	DC	DLsed	DRsed	DCsed
0.25	0.1	0	0	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0.065	0	0	0	0.1	0.06	0.12	0.1	0	0.085	0.085	0.03	0.0675	0.15	0.15	0.18	0.15	0.048	0.15	0.15	0.03	0	0.15	0.15	0.15	0.15	0.18	0.03	0.12	0.05	0	0	0	0	0	0	0	0.3	0.051	0.051	0	0	0	0	0	0	0	0.3	0.054	0.12	0.06	0.25	0.25	0.25	0.12	0.1666359	0.18	0.18	0.12	0.24	0.0812014	0.24	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY2SK1	xx																																																																																										
0.24	0.06	0	0	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0	0	0	0.08	0.15	0.15	0.15	0	0.095	0.095	0.03	0.06875	0.06	0.05	0.18	0.06	0.048	0.05	0.12	0.03	0	0.12	0.05	0.05	0.06	0.18	0.03	0.03	0.09	0	0	0	0	0	0	0	0.3	0.015	0.042	0	0	0	0	0	0	0	0.3	0.054	0.12	0.06	0.25	0.25	0.25	0.12	0.1666359	0.2	0.2	0.12	0.24	0.0812014	0.24	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY2SK2	xx																																																																																										
0.24	0.06	0	0	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0	0	0	0.08	0.15	0.15	0.15	0	0.15	0.15	0.03	0.11175	0.06	0.05	0.18	0.06	0.048	0.05	0.12	0.03	0	0.12	0.05	0.05	0.06	0.18	0.03	0.05	0.09	0	0	0	0	0	0	0	0.3	0.015	0.042	0	0	0	0	0	0	0	0.3	0.054	0.12	0.06	0.25	0.25	0.25	0.12	0.1666359	0.2	0.2	0.12	0.24	0.0812014	0.24	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.2
pPREY1SB1	xx																																																																																										
0.23	0.5625	0	0.3375	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0	0	0	0	0.3375	0.3375	0.3375	0	0.5625	0.5625	0.225	0.5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05625	0.05625	0	0	0	0	0	0.0575	0.78	0.78	0.9	0.9	0.225	0	0	0	0	0	0.05625	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0
pPREY1SB2	xx																																																																																										
0.23	0.5625	0	0.3375	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0	0	0	0	0.3375	0.3375	0.3375	0	0.5625	0.5625	0.225	0.5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05625	0.05625	0	0	0	0	0	0.0575	0.78	0.78	0.9	0.9	0.225	0	0	0	0	0	0.05625	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0
pPREY2SB1	xx																																																																																										
0.225	0.5625	0	0.3375	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0	0	0	0	0.65	0.65	0.65	0	0.575	0.575	0.225	0.5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05625	0.05625	0	0	0	0	0	0.0575	0.8	0.8	0.9	0.9	0.225	0	0	0	0	0	0.05625	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0
pPREY2SB2	xx																																																																																										
0.225	0.5625	0	0.3375	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0	0	0	0	0.65	0.65	0.65	0	0.675	0.675	0.225	0.5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05625	0.05625	0	0	0	0	0	0.0575	0.8	0.8	0.9	0.9	0.225	0	0	0	0	0	0.05625	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0
pPREY1PIN1	xx																																																																																										
0.1125	0.225	0	0.3375	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.3375	0.3375	0.3375	0.1125	0.9	0.9	0.9	0	0.675	0.675	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.1125	0.1125	0.1125	0.01125	0.0115	0.8	0.8	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675	0	0	0.0575
pPREY1PIN2	xx																																																																																										
0.1125	0.225	0	0.3375	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.3375	0.3375	0.3375	0.1125	0.9	0.9	0.9	0	0.675	0.675	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.1125	0.1125	0.1125	0.01125	0.0115	0.8	0.8	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675	0	0	0.0575
pPREY2PIN1	xx																																																																																										
0.1125	0.225	0	0.3375	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.3375	0.3375	0.3375	0.9	0.9	0.9	0.9	0	0.675	0.675	0	0.4625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0.1125	0	0.1125	0.1125	0.1125	0.01125	0.0115	0.8	0.8	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675	0	0	0.0575
pPREY2PIN2	xx																																																																																										
0.1125	0.225	0	0.3375	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.3375	0.3375	0.3375	0.9	0.9	0.9	0.9	0	0.675	0.675	0	0.475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0.1125	0	0.1125	0.1125	0.1125	0.01125	0.0115	0.8	0.8	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675	0	0	0.0575
pPREY1REP1	xx																																																																																										
0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03375	0.05	0.05	0	0.0675	0.0675	0.0675	0.1125	0.1	0.05	0.2	0.2	0.2	0.05625	0	0.2	0	0.2	0	0.3375	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0.23
pPREY1REP2	xx																																																																																										
0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03375	0.05	0.05	0	0.0675	0.0675	0.0675	0.1125	0.1	0.05	0.2	0.2	0.2	0.05625	0	0.2	0	0.2	0	0.3375	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0.23
pPREY2REP1	xx																																																																																										
0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03375	0.05	0.05	0	0.0675	0.0675	0.0675	0.1125	0.1	0.05	0.2	0.2	0.2	0.05625	0	0.2	0	0.2	0	0.3375	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0.23
pPREY2REP2	xx																																																																																										
0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03375	0.05	0.05	0	0.0675	0.0675	0.0675	0.1125	0.1	0.05	0.2	0.2	0.2	0.05625	0	0.2	0	0.2	0	0.3375	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0.23
pPREY1RWH1	xx																																																																																										
0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.06	0.06	0.06	0	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.06	0	0	0	0	0	0	0	0	0.1	0.1	0.12	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.1	0	0	0	0	0
pPREY1RWH2	xx																																																																																										
0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.06	0.06	0.06	0	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.06	0	0	0	0	0	0	0	0	0.1	0.1	0.12	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0
pPREY2RWH1	xx																																																																																										
0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.17	0.17	0.17	0	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.06	0	0	0	0	0	0	0	0	0.1	0.1	0.12	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0
pPREY2RWH2	xx																																																																																										
0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.17	0.17	0.17	0	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.06	0	0	0	0	0	0	0	0	0.1	0.1	0.12	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.1	0.05	0	0	0	0
pPREY1BWH1	xx																																																																																										
0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0.06	0.06	0.06	0	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.06	0	0	0	0	0	0	0.09	0.09	0.27	0.27	0.12	0	0	0	0	0	0	0	0	0	1.00E-04	0	0	0	0	0.1	0	0	0	0	0
pPREY1BWH2	xx																																																																																										
0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0.06	0.06	0.06	0	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.06	0	0	0	0	0	0	0	0	0.27	0.27	0.12	0	0	0	0	0	0	0	0	0	1.00E-04	0	0	0	0	0	0	0	0	0	0
pPREY2BWH1	xx																																																																																										
0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0.17	0.17	0.17	0	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.06	0	0	0	0	0	0	0	0	0.27	0.27	0.12	0	0	0	0	0	0	0	0	0	1.00E-04	0	0	0	0	0	0	0	0	0	0
pPREY2BWH2	xx																																																																																										
0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0.17	0.17	0.17	0	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.06	0	0	0	0	0	0	0	0	0.27	0.27	0.12	0	0	0	0	0	0	0	0	0	1.00E-04	0	0	0	0	0.1	0.05	0	0	0	0
pPREY1SWH1	xx																																																																																										
0.0675	0.0675	0.0225	0.225	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.225	0.225	0.225	0.1125	0.225	0.225	0.225	0	0.225	0.225	0.225	0.45	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0	0	0	0.225	0.225	0.225	0.0225	0.0225	0.0225	0.225	0.225	0.225	0	5.63E-07	0	0.225	0.225	0	0	0.1125	0.03375	0.03375	0	0	0	0	0	0.1	0.1125	0.1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0.0575
pPREY1SWH2	xx																																																																																										
0.0675	0.0675	0.0225	0.225	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.225	0.225	0.225	0.1125	0.225	0.225	0.225	0	0.275	0.275	0.225	0.45	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0	0	0	0.225	0.225	0.225	0.0225	0.0225	0.0225	0.225	0.225	0.225	0	5.63E-07	0	0.225	0.225	0	0	0.1125	0.03375	0.03375	0	0	0	0	0	0.1	0.1125	0.1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0.0575
pPREY2SWH1	xx																																																																																										
0.03	0.0675	0.025	0.225	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.5	0.5	0.5	0.3	0.37	0.37	0.37	0	0.225	0.225	0.03	0.48	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0	0	0	0.06	0.06	0.06	0.045	0.045	0.045	0.225	0.225	0.225	0	1.00E-06	0	0.15	0.15	0	0	0.1125	0.03375	0.03375	0	0	0	0	0	0.1	0.1125	0.1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0.0575
pPREY2SWH2	xx																																																																																										
0.03	0.0675	0.025	0.225	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.5	0.5	0.5	0.3	0.37	0.37	0.37	0	0.275	0.275	0.05	0.4923438	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0	0	0	0.06	0.06	0.06	0.045	0.045	0.045	0.225	0.225	0.225	0	1.00E-06	0	0.15	0.15	0	0	0.1125	0.03375	0.03375	0	0	0	0	0	0.1	0.1125	0.1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0.0575
pPREY1TWH1	xx																																																																																										
0.0675	0.0675	0.0225	0.225	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.225	0.225	0.225	0.1125	0.225	0.225	0.225	0	0.225	0.225	0.225	0.45	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0	0	0	0.225	0.225	0.225	0.0225	0.0225	0.0225	0.225	0.225	0.225	0	5.63E-07	0	0.225	0.225	0	0	0.1125	0.03375	0.03375	0	0	0	0	0	0.1	0.1125	0.1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0.0575
pPREY1TWH2	xx																																																																																										
0.0675	0.0675	0.0225	0.225	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.225	0.225	0.225	0.1125	0.225	0.225	0.225	0	0.275	0.275	0.225	0.45	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0	0	0	0.225	0.225	0.225	0.0225	0.0225	0.0225	0.225	0.225	0.225	0	5.63E-07	0	0.225	0.225	0	0	0.1125	0.03375	0.03375	0	0	0	0	0	0.1	0.1125	0.1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0.0575
pPREY2TWH1	xx																																																																																										
0.03	0.0675	0.025	0.225	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.5	0.5	0.5	0.3	0.37	0.37	0.37	0	0.225	0.225	0.03	0.48	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0	0	0	0.06	0.06	0.06	0.045	0.045	0.045	0.225	0.225	0.225	0	1.00E-06	0	0.15	0.15	0	0	0.1125	0.03375	0.03375	0	0	0	0	0	0.1	0.1125	0.1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0.0575
pPREY2TWH2	xx																																																																																										
0.03	0.0675	0.025	0.225	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.5	0.5	0.5	0.3	0.37	0.37	0.37	0	0.275	0.275	0.05	0.4923438	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0.1125	0	0	0	0.06	0.06	0.06	0.045	0.045	0.045	0.225	0.225	0.225	0	1.00E-06	0	0.15	0.15	0	0	0.1125	0.03375	0.03375	0	0	0	0	0	0.1	0.1125	0.1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0.0575
pPREY1INV1	xx																																																																																										
0.09	0.06	0	0.105	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0	0	0	0.15	0.03	0.03	0.05	0	0.045	0.045	0	0	0	0	0	0	0	0	0	0	0	0.05	0.05	0.05	0	0.05	0.05	0.075	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.0075	0.0075	0	0	0	0.15	0.12	0	0	0.12	0.2	0.2	0.03	0.105	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY1INV2	xx																																																																																										
0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.03	0.03	0.05	0	0.045	0.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.0075	0.0075	0	0	0	0.15	0.12	0	0	0.12	0.075	0.075	0.03	0.105	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY2INV1	xx																																																																																										
0.09	0.06	0	0.105	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0	0	0	0.2	0.03	0.03	0.05	0	0.065	0.065	0	0.0335	0.0335	0.0335	0.0335	0.0335	0.0335	0.0335	0.0335	0.0335	0	0.0335	0.0335	0.0335	0	0.0335	0.0335	0.2	0.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.0075	0.0075	0	0	0	0.15	0.12	0	0	0.12	0.075	0.075	0.03	0.105	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY2INV2	xx																																																																																										
0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.03	0.03	0.05	0	0.045	0.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.0075	0.0075	0	0	0	0.15	0.12	0	0	0.12	0.075	0.075	0.03	0.105	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY1LSQ1	xx																																																																																										
0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0385	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.15	0	0	0	0	0.1	0.19	0.05	0.15	0.1	0.1	0.3	0.1	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
pPREY1LSQ2	xx																																																																																										
0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0385	0.1	0.1	0.1	0	0.19	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0	0.1	0	0	0	0.05	0.05	0.3	0.1	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
pPREY2LSQ1	xx																																																																																										
0.075	0	0.0375	0.15	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.05	0.05	0.05	0.3	0.2	0.075	0.1	0	0.15	0.15	0	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0	0.15	0.15	0.15	0.15	0.15	0.15	0.225	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.15	0.15	0	0	0	0	0.2	0.19	0.15	0.15	0.2	0.2	0.2	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
pPREY2LSQ2	xx																																																																																										
0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.1	0.075	0.3	0	0.15	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.15	0	0	0	0	0.2	0	0	0	0.3	0.3	0.2	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
pPREY1ISQ1	xx																																																																																										
0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.15	0	0	0	0	0.1	0	0.05	0.15	0.1	0.1	0.3	0.1	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY1ISQ2	xx																																																																																										
0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0.05	0.05	0.3	0.1	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY2ISQ1	xx																																																																																										
0.075	0	0.0375	0.15	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.0375	0.0375	0.0375	0.3	0.075	0.075	0.075	0	0.15	0.15	0.075	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.225	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.15	0.15	0	0	0	0	0.2	0	0.15	0.15	0.2	0.2	0.1	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY2ISQ2	xx																																																																																										
0.075	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.075	0.075	0.2	0	0.15	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.15	0	0	0	0	0.2	0	0	0	0.3	0.3	0.1	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pPREY1NSH1	xx																																																																																										
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0.045	0.045	0.225	0	0.05625	0.05625	0.225	0.225	0.07875	0.3375	0.1	0.1	0	0	0	0.05	0	0.1	0.05	0.3375	0	0	0.05625	0.3	0.1	0.25	0.1	0.25	0
pPREY1NSH2	xx																																																																																										
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0	0.045	0.045	0.045	0.225	0.05	0.05625	0.05625	0.225	0.225	0.07875	0.3375	0.1	0.25	0	0	0	0.05	0.15	0.1	0.05	0.3375	0	0	0.05625	0.3	0.1	0.25	0.1	0.1	0.08
pPREY2NSH1	xx																																																																																										
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0225	0.0225	0	0.045	0.045	0.045	0.225	0	0.05625	0.05625	0.225	0.225	0.3	0.3375	0.1	0.2	0	0	0	0.05	0	0.1	0.05	0.2	0	0	0.05625	0.3	0.1	0.25	0.1	0.25	0
pPREY2NSH2	xx																																																																																										
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0	0.045	0.045	0.045	0.225	0.05	0.05625	0.05625	0.225	0.225	0.3	0.3375	0.1	0.25	0	0	0	0.05	0.15	0.1	0.05	0.2	0	0	0.05625	0.3	0.1	0.25	0.1	0.1	0.08
pPREY1OSH1	xx																																																																																										
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0.045	0.045	0.225	0	0	0	0.225	0.225	0.1	0.3375	0.1	0.1	0	0	0	0.05	0	0	0.05	0	0	0	0.1	0.3	0.1	0.03375	0.2	0.05	0
pPREY1OSH2	xx																																																																																										
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0.045	0.045	0.225	0	0	0	0.225	0.225	0.1	0.3375	0.1	0.25	0	0	0	0.05	0.15	0	0.05	0	0	0	0.1	0.3	0.1	0.03375	0.2	0.1	0.08
pPREY2OSH1	xx																																																																																										
